index, age, income, avbal, avtrans, children, sex_M, mstatus_married, mstatus_single, mstatus_widowed, occupation_construct, occupation_education, occupation_finance, occupation_government, occupation_legal, occupation_manuf, occupation_medicine, occupation_retired, education_professional, education_secondary, education_tertiary
198,0.2058168661285834,0.15912658681279035,0.22201640116911056,0.31659859994686473,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
199,0.5235179515725021,0.11498606700964585,0.24370865673981515,0.19954649646897454,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
200,0.07347620372947394,0.5153490329093563,0.3535173613331326,0.16672989354406212,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
201,0.24728639020317283,0.5569820796571104,0.4240649229702999,0.9423803374708838,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
202,0.7042861118842193,0.13595042326207202,0.2598926029211263,0.15131571630697369,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
203,0.3490119677150014,0.39679016570204856,0.26632974982106505,0.21678210205683004,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
204,0.7688561091010297,0.20720070174096478,0.18177098695785798,0.163982922564581,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
205,0.11605900361814642,0.060294104724604405,0.14497045768162156,0.09279028242025071,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
206,0.1487614806568327,0.20294611284817615,0.2421932528624439,0.09226387232701681,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
207,0.11953799053715558,0.0071631749333330615,0.1752124014826335,0.2060809015699625,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
208,0.3051767325354856,0.09714791093017379,0.25160590268825306,0.1984417766958499,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
209,0.16880044531032568,0.09714791093017379,0.25160590268825306,0.1984417766958499,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
210,0.13414973559699417,0.08852966762930338,0.22087884916452324,0.11580033487590438,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
211,0.05482883384358472,0.47014783804753085,0.21910097295245798,0.2991467460812723,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
212,0.04425271360979682,0.35582598519500247,0.10271692384486389,0.214515820106147,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
213,0.05622042861118842,0.05845498101174548,0.2692071479106377,0.22451514046870272,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
214,0.08767047035903147,0.11532308462088363,0.21045498470544313,0.2730746180128637,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
215,0.15544113554133038,0.5658629072317674,0.4312343109611335,0.40491439657462736,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
216,0.32410242137489575,0.2564884935881366,0.4336852559646709,0.17096218126548493,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
217,0.3395491232952965,0.14664039445533666,0.41009059163017497,0.2661077163564019,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
218,0.11786807681603118,0.4298794024863837,0.1396022796418413,0.2463080240468085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
219,0.1515446701920401,0.45571810854551575,0.292587683292321,0.21455165553502914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,0.28207625939326475,0.12741436677130408,0.1679208014224041,0.19473713477210522,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
221,0.6405510715279711,0.163506781962528,0.3057338602718987,0.1890603085553997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
222,0.644725855830782,0.163506781962528,0.3057338602718987,0.1890603085553997,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
223,0.1246868911772892,0.33474480995463185,0.31137314799726906,0.2448227073048668,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
224,0.19106596159198447,0.057784564076507144,0.1469121857293431,0.11207468597660812,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
225,0.3021152240467576,0.20480901387716538,0.29907446273099114,0.17981476790381276,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
226,0.3199276370720846,0.17869893627524208,0.2432027915918096,0.08737295413682955,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
227,0.3094906763150571,0.2866417487285597,0.23892137277672007,0.36659767316853153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
228,0.14180350681881437,0.0838496715370536,0.04741132147859071,0.031815682325101485,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
229,0.6384636793765656,0.5991232373126051,0.7776664662457483,0.8465724647978696,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
230,0.9379348733648762,0.11181903188072885,0.18315786189726763,0.09840408771030144,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
231,0.26398552741441694,0.09051197213712069,0.17463537487649877,0.09801978362815182,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
232,0.31088227108266075,0.1681045912446753,0.2118874957973487,0.2189050422919846,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
233,0.3723907598107432,0.273399334338528,0.24579103179988984,0.2838820890819334,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
234,0.27804063456721406,0.34836921209727817,0.37120137042529805,0.36523963398434367,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
235,0.6134149735596994,0.18734819346671716,0.2720113218911209,0.21482227480831134,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
236,0.8534650709713332,0.05538305514734959,0.11783654213067721,0.13333498093925894,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
237,0.8732257166713053,0.18775602612816905,0.35569861472361514,0.158449438063404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
238,0.07389368215975511,0.18775602612816905,0.35569861472361514,0.158449438063404,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
239,0.31060395212913994,0.18775602612816905,0.35569861472361514,0.158449438063404,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
240,0.1938491511271918,0.181480882262484,0.13898825423410677,0.020512693773903155,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
241,0.14194266629557473,0.23911192758049787,0.29889552776018796,0.19467534954989466,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
242,0.17868076816031175,0.37125126058542857,0.2807534812391582,0.32698469580045847,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
243,0.7220985249095463,0.21028244867071882,0.2659230208348374,0.0528832073944554,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
244,0.3723907598107432,0.45307779265870196,0.6022282044829655,0.4314536209229477,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,0.18424714723072644,0.2608831618868231,0.24755227788858794,0.29556814601083714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
246,0.4077372669078765,0.1290581029733534,0.23212622701948998,0.13784653786507342,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
247,0.6575285276927358,0.12392685477280517,0.12069125105968692,0.21615683560805926,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
248,0.5072362927915391,0.052848703386768545,0.228621267375256,0.20738827687193775,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
249,0.35207347620372953,0.06683700184584339,0.17653507641090482,0.1423024880908984,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
250,0.4137211244085722,0.466309352187022,0.22113010583462075,0.2927643326269223,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251,0.28666852212635685,0.08410295164365866,0.22811669138410068,0.05314394103218392,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
252,0.15098803228499863,0.3409879061333587,0.27298476422868206,0.2605099752241259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
253,0.30350681881436126,0.2954228149551048,0.5403279202496633,0.6843763708596178,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
254,0.14027275257445032,0.17845392653946496,0.26814939471507576,0.09611556307962262,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
255,0.36946841079877546,0.6939564782073145,0.16150453886343807,0.39237570357921797,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,0.2913999443362093,0.07240813039480166,0.2585320267814601,0.10882107617500046,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
257,0.28485944892847215,0.0597710037697384,0.20237480739996658,0.1521658809645909,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
258,0.1429167826328973,0.4496104396890961,0.5150534845393997,0.4334023268314685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
259,0.4169217923740607,0.269548959819954,0.24745945859537596,0.17750400059313814,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
260,0.5250487058168661,0.269548959819954,0.24745945859537596,0.17750400059313814,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
261,0.5480100194823267,0.1437064804041317,0.14592133977430474,0.09264446929583382,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
262,0.3772613414973559,0.35880797077664467,0.224745159473859,0.3838604642541597,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,0.0914277762315614,0.10152138640361376,0.11143162415199262,0.030908675263050585,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
264,0.3669635402170889,0.8118009921343605,0.4828151524402192,0.43008569610320607,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
265,0.5642916782632897,0.35864514785097,0.2476431634465248,0.3371310649918753,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
266,0.2908433064291679,0.29007912160391436,0.34397953437717227,0.1747372583425496,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
267,0.13234066239910935,0.1119952941589989,0.3122946373137684,0.41977868533404183,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268,0.3055942109657668,0.14802516467083665,0.25010429278917856,0.13292225565489246,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0826607291956582,0.14802516467083665,0.25010429278917856,0.13292225565489246,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
270,0.3871416643473421,0.30030078304904795,0.2636908457487733,0.18016817937485713,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271,0.17798497077650988,0.0812594947733841,0.19238061891904715,0.02097731864492651,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
272,0.6621207904258279,0.1881752305495093,0.12454956859655167,0.057358928891387766,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
273,0.374617311438909,0.32696290790373495,0.2567295276735566,0.2735713711994366,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274,0.19718897856944057,0.13495022529007034,0.15347012662614246,0.10475437284910195,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
275,0.45226829947119396,0.30474920875811595,0.4577254529065846,0.4554374084806396,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
276,0.45045922627330925,0.30474920875811595,0.4577254529065846,0.4554374084806396,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
277,0.24826050654049542,0.09527518883582643,0.14256295726393475,0.12782126770918933,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
278,0.2773448371834122,0.041952489820982666,0.24550535464189285,0.09607231342407523,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
279,0.44837183412190373,0.6344873429727952,0.21649997009156108,0.4130416247042033,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0.11369329251322013,0.6344873429727952,0.21649997009156108,0.4130416247042033,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
281,0.14486501530754248,0.16943353645708686,0.31620284522073466,0.31688775478681014,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
282,0.35596994155301986,0.046458291227669354,0.1810097398378344,0.078867600447325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
283,0.40050097411633734,0.27632239352802135,0.12132268008489872,0.18953852617530936,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
284,0.7824937378235459,0.05560635515970344,0.13254208323621686,0.09577327294857615,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
285,0.6630949067631506,0.2208773105994623,0.1468852423511746,0.1598927408542425,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
286,0.3787920957417201,0.2603476553757152,0.18303036428478608,0.12834273498464638,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
287,0.34497634288895085,0.3076371188715906,0.24692742356331207,0.1886549974976985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
288,0.306429167826329,0.11670216895643946,0.24364290974045663,0.16786303451940365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
289,0.7102699693849152,0.08080617507237867,0.10712261738030951,0.09090336173394047,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
290,0.25327024770386863,0.09082159414499098,0.1122159471796342,0.2153079066548863,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
291,0.36459782911216254,0.2133688476840636,0.14675697124458295,0.10333207703381506,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
292,0.574589479543557,0.2857309741411349,0.37713806663600197,0.08391298169303867,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
293,0.625382688561091,0.12588744955719916,0.38953369649741243,0.3144880167561523,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
294,0.6146674088505427,0.1095369264303994,0.12958153452980842,0.11402833470290576,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
295,0.03353743389924857,0.3723682775453746,0.3455983286339269,0.6072152782497483,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
296,0.938630670748678,0.1137615352289368,0.2070590877307333,0.04377730134506429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
297,0.668522126356805,0.008548462047009823,0.07992875603583237,0.09175846920933452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
298,0.690509323684943,0.18623737928489204,0.2412560358323725,0.17301592205176367,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
299,0.7207069301419428,0.13975427694473896,0.41630845294990027,0.04683690554893081,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300,0.33384358474812137,0.0915928062246946,0.23380806104621782,0.09270378310915595,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
301,0.4528249373782355,0.14040401795290747,0.4420572983810253,0.1045022891424829,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
302,0.5652657946006123,0.10812476061153191,0.13324132191174742,0.15005776918276686,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
303,0.49471193988310613,0.1533967705235713,0.3543450000309398,0.14975996441171202,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
304,0.14653492902866683,0.36029767132202395,0.1617779690313585,0.19102384291725105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
305,0.7293348177010854,0.2805599247809773,0.4235838096338176,0.05859216192671037,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
306,0.0766768716949624,0.2757548393299552,0.2156740072976591,0.36505922113548883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,0.3054550514890064,0.20045207914538127,0.2537761982455091,0.17271070305404354,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
308,0.32813804620094633,0.2697763950177218,0.2016477229364724,0.13648232015866446,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
309,0.4564430837740051,0.4621752005694151,0.3243394875962485,0.3039066796003732,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
310,0.33885332591149453,0.2491087383187473,0.2517424243986857,0.17295042971622046,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
311,0.632201502922349,0.47007547230278657,0.21331356110500338,0.48857776596993535,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
312,0.3910381296966323,0.1219967569808391,0.22573059097012663,0.32915582850893726,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
313,0.24060673531867527,0.26274554601763556,0.05913903917592969,0.28397476691524925,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
314,0.4398831060395213,0.36886319100886633,0.5880513466016793,0.36471198818666556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0.5542721959365433,0.25913759674395503,0.26612954376223413,0.19026017757072863,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
316,0.29167826328973,0.25913759674395503,0.26612954376223413,0.19026017757072863,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
317,0.34859448928472037,0.25913759674395503,0.26612954376223413,0.19026017757072863,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
318,0.13275814082939053,0.3678402495170879,0.2656425003042411,0.295010843306498,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
319,0.08850542721959365,0.3678402495170879,0.2656425003042411,0.295010843306498,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
320,0.13818536042304486,0.44034193848188047,0.6539739291231877,0.23573286541325048,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
321,0.0811299749512942,0.6032423988830865,0.6521798095348103,0.3820551000611674,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
322,0.28263289730030616,0.1516543067697637,0.09813500256800045,0.1447331187326615,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
323,0.3021152240467576,0.38137005929338985,0.2707897168599027,0.311880680378867,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,0.681463957695519,0.09260851114199865,0.19382125169910874,0.16098881069625767,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
325,0.3003061508488729,0.3837333177574683,0.2584201279668656,0.17582591395789957,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
326,0.037294739771778496,0.13332664811691414,0.15167652270050513,0.08356080592643851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
327,0.19454494851099363,0.4495447936206495,0.404431321973627,0.365054278317712,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1.0,0.17890156036052612,0.20322113887210122,0.14994284866945526,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
329,0.2920957417200112,0.17890156036052612,0.20322113887210122,0.14994284866945526,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
330,0.7021987197328139,0.19877526146002028,0.0483222397089187,0.1983985270403025,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
331,0.28792095741720014,0.240607830903998,0.3182238564147414,0.1270786093382185,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
332,0.33426106317840243,0.27230661159288894,0.45905831217397225,0.11662825685352578,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
333,0.203033676593376,0.17925873700065698,0.2807912535348681,0.17725562399985173,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
334,0.44614528249373786,0.024477713159762375,0.19815578377642515,0.04934167845734658,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
335,0.5169774561647649,0.0627602259258551,0.1996812430772277,0.07584630308122903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
336,0.12969663234066242,0.0836398108772951,0.1934234178951472,0.13022965567095662,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
337,0.5674923462287782,0.12895317264347417,0.09029344819548982,0.07477741873698648,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
338,0.30475925410520466,0.44002663059406594,0.5089354039598774,0.7283452063935348,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
339,0.2122182020595602,0.09145841269874089,0.27372770532143326,0.027118769732655347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
340,0.04021708878374619,0.0850483584089254,0.10223568159269655,0.2230718376778642,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
341,0.40411912051210697,0.0850483584089254,0.10223568159269655,0.2230718376778642,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
342,0.22488171444475374,0.44051768386197376,0.5324653526204949,0.24373899450729375,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
343,0.4359866406902311,0.44051768386197376,0.5324653526204949,0.24373899450729375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
344,0.6625382688561091,0.02599997829027658,0.11368919562800503,0.0818345268178757,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
345,0.493181185638742,0.5064738912146436,0.38772243112292787,0.6394943497414288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,0.5776509880322851,0.0707659448872826,0.19621482922281375,0.15513157163069738,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
347,0.24826050654049542,0.17614132409670752,0.3120117963008418,0.3031306572094087,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
348,0.27678819927637066,0.17614132409670752,0.3120117963008418,0.3031306572094087,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
349,0.3003061508488729,0.6036662553880174,0.435461198441461,0.8963552897417997,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
350,0.15850264403005848,0.6036662553880174,0.435461198441461,0.8963552897417997,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
351,0.1355413303645978,0.14618138887438703,0.1441050466881045,0.16418928520676423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
352,0.20748677984970781,0.36689794414088167,0.4365764480325404,0.23959320609696574,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
353,0.0718062900083496,0.13534720308981052,0.539661683989497,0.3028204953939117,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
354,0.22182020595602564,0.13869205119152783,0.14538982040498089,0.09950633607453768,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
355,0.44711939883106044,0.007332717535305438,0.08563314618213622,0.13687650987636776,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
356,0.3236849429446146,0.007332717535305438,0.08563314618213622,0.13687650987636776,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
357,0.2893125521848039,0.4729282333402426,0.17635704384989676,0.2003583542888212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
358,0.4301419426662956,0.4729282333402426,0.17635704384989676,0.2003583542888212,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
359,0.7243250765377122,0.07566148751923507,0.20647870931678813,0.10864189903058986,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
360,0.2770665182298915,0.37239153796332813,0.0857095931833511,0.06636968569857461,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
361,0.27497912607848596,0.3256846187126444,0.32003873142840644,0.05954859716652971,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
362,0.615502365711105,0.3256846187126444,0.32003873142840644,0.05954859716652971,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
363,0.1096576676871695,0.23860278287640396,0.1309591275398968,0.3316012876040309,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
364,0.4197049819092681,0.23860278287640396,0.1309591275398968,0.3316012876040309,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
365,0.13943779571388815,0.23948719565681476,0.1460516735318566,0.2693773903157843,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
366,0.24255496799332033,0.1543804277539172,0.10216606712278754,0.030691191280869445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
367,0.29432229334817706,0.13024128289992282,0.14483574079077913,0.3201772000172999,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
368,0.3751739493459505,0.4388377647875523,0.18906697015137794,0.22236130762244286,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
369,0.11383245198998054,0.23685618393718239,0.33702208377250614,0.08844925270773736,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
370,0.2488171444475369,0.1423945928315527,0.2102493641878415,0.10149952734305008,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
371,0.28639020317283614,0.30691811350773823,0.3229523548254688,0.08293677518211193,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
372,0.5155858613971612,0.3277578972995689,0.3473108445936888,0.14381622603505692,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
373,0.7182020595602561,0.27334144174273256,0.32450514425149496,0.16110125980068088,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,0.0,0.27334144174273256,0.32450514425149496,0.16110125980068088,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
375,0.282215418870025,0.06920542929168927,0.1834952342449563,0.05369630091874626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
376,0.8838018369050933,0.18559694244390496,0.183593339081254,0.07834736887631216,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
377,0.7468689117728917,0.12752963506471826,0.08145034786608446,0.024455826655380562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
378,0.41052045644308377,0.38201928340338165,0.16463757675639887,0.19315049026573822,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
379,0.2769273587531311,0.30851171058664323,0.416877615699249,0.21622356364804665,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
380,0.29432229334817706,0.2921534339871923,0.3724847260696392,0.24440998202050032,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
381,0.5804341775674924,0.34375951415706574,0.14564520237699896,0.36515684178658153,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
382,0.2849986084052324,0.34375951415706574,0.14564520237699896,0.36515684178658153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
383,0.5789034233231283,0.15768082261243443,0.3115360974231302,0.36627762571748096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
384,0.3374617311438909,0.22023945824935898,0.36332513773351793,0.38557562202272466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385,0.11898135263011417,0.07419401359545585,0.1207991534880459,0.0793260467961273,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
386,0.36084052323963256,0.23194254986904383,0.37367461784234335,0.46761280436945096,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
387,0.31310882271082663,0.34456380772008105,0.5587332125994972,0.3884016780866353,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
388,0.41525187865293633,0.05462786691112505,0.05285323929020054,0.15850257335450507,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
389,0.4441970498190927,0.30044706523306686,0.4519803254038155,0.15545161908174804,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
390,0.3767047035903145,0.10710078532339994,0.17214124311848072,0.10858505662615615,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
391,0.5779293069858057,0.13460131902076744,0.031196564448560574,0.12009317211509352,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
392,0.36209295853047596,0.020584436092518574,0.14226477528449114,0.15819488294789652,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
393,0.2735875313108823,0.14715057295578404,0.08990837704434493,0.1574312176013741,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
394,0.3561091010297801,0.08048828269368047,0.17867778401156734,0.140777628806742,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
395,0.11049262454773168,0.561851260482049,0.7111355306066462,0.5279683165380504,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
396,0.134845532980796,0.561851260482049,0.7111355306066462,0.5279683165380504,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
